appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
235580,196608694,76561198010628077,still a brilliant game pick up brave new world to round off the endgame and its pretty much perfect,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,195276732,76561198133726836,i got all the dlcs for 12 on sale def not worth 30 for this single dlc pricing makes no sense,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,194255582,76561198024372624,this and the gods and kings dlc add so much to the base game to the point where it feels weird to play base game without them,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,189206321,76561198007226319,the main dlcs for civ v are amazing and adding so much content to the game that civ 7 looks like a bad joke even after nearly a decade this game is still very enjoyable,True,0,0,0.4824561476707458,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,188097854,76561198166727107,i would say this is almost essential for the game once you play it you can really notice when its gone,True,0,0,0.4824561476707458,0,True,True,False,Sid Meier's Civilization V: Brave New World
235580,184707250,76561197999889274,wont run screwed my game completely cant get a refund,False,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,184042159,76561198143532267,all the new options to make a culture win is now very time consuming reducing also the gameplay a game last now 1 or 2 more hour no more possible to make a party on one day so i disabled this addon,False,0,0,0.4761904776096343,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,182394848,76561198311757670,yes great dlc,True,1,0,0.4824561476707458,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,179592991,76561198000105112,essential dlc for civ 5,True,0,0,0.4824561476707458,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,169296937,76561197963655663,i can show you the brave new world shining shimmering splendid but like all the civilizations youd have to get this additional dlc to really appreciate a fleshed out game,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,165768873,76561199690031274,ive previouly played bnw as spain  after some time with no playing ive returned and cannot find spain as an option anymore has it been deleted,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,154406723,76561198042813859,the greatest expansion to any game ever and its not even close,True,0,0,0.5,0,True,True,False,Sid Meier's Civilization V: Brave New World
235580,153906611,76561197973199159,provides all the content to make civ 5 a complete game including strangely religion which is suppose to be part of the other expansion,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,146637941,76561198041446261,brave new terms and conditions  cunt,False,2,0,0.5151851773262023,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,141772107,76561198310035948,must have ,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,137222551,76561198042044934,the must have dlc for civ 5 it adds so much stuff that its honestly comparable to a spin off rather than an expansion excellent dlc,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,134629599,76561198241259354,great,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,133487373,76561199093319646,easy to learn easy to play,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,132598387,76561197997934524,this is literally civilization v with the brave new world expansion pack,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,131170231,76561198030429233,this mod is the reason that this game has stood the test of time highly recommended and totally necessary for the full experience along with gods and kings,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,129741366,76561198014103119,i have owned this dlc since 2013 it is now 1 day until 2023 so i suppose i should review it its great,True,0,1,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,123251160,76561198122069611,makes the game impossible to go back to normally,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,118170557,76561199036264129,good content,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,117487549,76561198024124809,yes,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,116696636,76561198121329762,a musthave strategy game great fun with friends but the dlc is absolutely necessary and an incredibly superior experience to the vanilla game firaxis explored a lot of cool ideas in civ 6 but i find civ 5 to be easier to get in to and more fun using mods with friends is not an easy process and a big negative against this game but its well worth getting the game  full dlc when it goes on sale,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,113214909,76561198057463231,great expansion,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,109926588,76561197998455758,adds many civilizations also adds gameplay features if you dont already have gods and kings,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,109873865,76561198080152532,this is the expansion that made civ 5 great,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,106223695,76561198143558401,,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,105734592,76561198158222857,this is by the far the best way to play civ5,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,102959247,76561198037000395,best civ game,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,99863273,76561197993455369,this is the second and the last expansion pack for civilization v and it adds all the features in game and its also a musthave just as gods  kings apart of new civilizations wonders and maps it adds many important features and most important of them is ideologies it is actually a big matter for roleplay and also for gameplay mechanics so civilization v is very solid game if we count it its both expansions packs,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,99489559,76561198821376943,very good dlc,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,96434836,76561198112612882,civilization v brave new world is the second expansion pack introduced to the game in mid2013 adding nine new civilizations two scenarios improvements and overhauls to the game as well as a handful of other new features  for a base price tag of 2999 usd this expansion pack is contentrich to say the least if youre looking to add more to your game i highly recommend this dlc,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,96329725,76561198118281135,good game,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,94436272,76561198056289500,just one more turn wait its 2 pm ok this really will be the last turn,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,92953548,76561198367526408,must have for civ 5,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,89822979,76561198241274094,one of the two dlcs that make civ 5 worth playing bnw adds plenty of great features like proper trade routes and late game diplomacy turning the empty hulk that is base game civ 5 into a masterpiece with assistance from god and kings the other game changing dlc imo dont get the base game if you dont plan on getting the dlc the base game is but a shadow of civ 5s true form,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,86973101,76561198007982700,cant play with out it,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,86959970,76561198081456819,great   dlc makes the game playable for hours without getting boring civ v its epic ,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,86224207,76561198103272505,in this expansion on sid meiers civilization v brave new world sid meier really makes the player feel like they are building a civilization in a brave new world the new worlds sid meier added into civilization v with this brave new world expansion pack are really a sight to behold they are quite brave and new sid meier has truly outdone himself this time for this is the bravest newest civilization v by sid meier dlc out to date,True,0,1,0.5,1,False,False,False,Sid Meier's Civilization V: Brave New World
235580,84031446,76561198110862784,gamechanging dlc makes the game playable for hours without getting boring,True,0,0,0.5,0,False,True,False,Sid Meier's Civilization V: Brave New World
235580,79751326,76561198131734950,added civilization and new way to play the game,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,78918999,76561198827679268,i watched the trailer and got an erection and yeah its pretty cool,True,1,1,0.4962406158447265,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,78877575,76561198170716641,the new world is brave idk,True,1,1,0.4766907393932342,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,77716155,76561198067625979,worth it ,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,77599867,76561198036086281,important,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,77468590,76561198361815129,if i remember correctly i bought this dlc when it went on sale i definitely recommend you buy it when its on sale that way you dont feel too ripped off for buying dlc that costs more than the vanilla game i only bought the dlc so i can play as poland which is kinda sus that the music tracks for the civ were in the vanilla game but not the civ totally obvious it does add other stuff but you should wait for it be on sale no way its worth 30 dollars,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,75216316,76561197967625653,a brave new world a new fantastic expansion aladeen theme song in the background,True,1,1,0.4924242496490478,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,75112353,76561198079463161,completes the game civ 5 ages like fine wine 55,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,74532876,76561198102722516,fantastic expansion adds a lot of depth into the game,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,73983724,76561198403395336,g,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,73470064,76561198322514897,if you cant run civ6 this is a great way to pass the time when youre craving i find its almost like a cross between civ6 and civrev2 way more intricate than civrev could ever be but less intricate than civ6 still i enjoy using it on my crappy lappy at work when i have nothing else to do as a night time security guard where nothing ever happens,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,73392651,76561198153692146,hapirest downloadable bontent,True,1,0,0.4929577708244323,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,73227548,76561198160408512,terra novum et caelum a deo ,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,72712153,76561198044118300,,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,72179698,76561198069084715,16163,False,2,1,0.4935863316059112,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,71089605,76561198035792918,bug fix locked in dlc shame on you firaxis,False,2,1,0.4860391914844512,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,70797780,76561198274248785,a great expansion to the base game 100 recomend it,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,70602800,76561198280707817,i absolutely love this game its now 2020 and i still play this,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,69861974,76561198064494426,ss13ok,True,1,0,0.5199999809265136,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,69782984,76561198079400882,great game great information throughout the world history and subjects full of wisdoms and works from many famous people we can learn many things from inside to outside the game highly recommended ,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,69588576,76561198188314887,the best dlc for an already outstanding game sucks that the science victory is an advertisement for civ beyond earth,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,68297805,76561198338926588,sid meiers civilization v brave new world where other games fall short this game reigns supreme,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,68198740,76561198025243864,yes,True,0,0,0.48175048828125,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,67597265,76561198098647332,nice,True,0,0,0.48175048828125,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,65606409,76561198062850154,this in conjunction with gods and kings adds so much more content to civ v absolute must have,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,65222074,76561198183612647,civ 5 is the greatest civ game to date and it as good as civ3 it my go to game i also got civ6 but havent played it yet,True,0,1,0.4782608747482299,0,True,True,False,Sid Meier's Civilization V: Brave New World
235580,65065831,76561198042051734,please play this game with me,True,1,1,0.487804889678955,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,64284590,76561198051181590,this expansion is amazing and really fixes the mid and late game this game is so great i never really managed the transition to civ vi worth every penny,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
235580,63907404,76561198434095691,get this immdetly i love civ 5 and this dlc is the best dlc it has tons of stuff and makes civ 5 really good,True,0,0,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,63509183,76561198964500840,cool like poland,True,0,1,0.5,0,True,False,False,Sid Meier's Civilization V: Brave New World
235580,62850143,76561198067410140,this game is actually amazing still a relic that holds the test of time give vi a couple more years and itll bypass it but for now this is the game to go to i love it,True,0,0,0.5,0,False,False,False,Sid Meier's Civilization V: Brave New World
