appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
553640,201779837,76561198414054493,its good,True,0,0,0.5,0,True,False,False,ICEY
553640,201446304,76561197963792723,i am not usually into side scrolling hack and slash games with the exception of rare gems like dead cells and dustan elysian tail but i am enjoying this game even though i am not great at it on normal difficulty a lot of people comment on the wanting to turn off the narrator maybe its because it is my first play through but i am loving the commentary and find a lot of it amusing especially the easter eggs you can find,True,1,0,0.5258620381355285,0,True,False,False,ICEY
553640,201375124,76561198033238453,good but very short game buy when its on the sale  graphics 810 soundtrack 910 story 410 too short gameplay 810 overall 72510,True,0,0,0.5,2,True,False,False,ICEY
553640,201306478,76561198262837759,coming back just to say that this game is probably one of the best short games it carries an insane amount of charm interesting story elements and lore to piece together and comedic bits to really keep you exploring the game play is also very fluid not a hard game by any means but it has such a cool aesthetic and the bosses really do feel like bosses,True,0,0,0.5,0,False,False,False,ICEY
553640,200122725,76561199872686388,cuc hnh trnh hp dn ca icey v ngi dn chuyn i qua th gii my mc y hp dn,True,0,0,0.5,0,True,False,False,ICEY
553640,199916451,76561199871478259,nc game worth the money,True,0,0,0.5,0,True,False,False,ICEY
553640,198894528,76561199400465209,pls add the option to mute the narrator the voice is annoying asf,False,1,4,0.5,0,True,False,False,ICEY
553640,198458802,76561198098614816,not a fan of the combat with inconsistent telegraphs,False,1,1,0.5192307829856871,0,True,False,False,ICEY
553640,198266305,76561199707225278,its also a comedy game the fruits of your ragebait are best experienced in chinese or japanese dub regardless of fluency,True,2,1,0.5198413133621215,0,True,False,False,ICEY
553640,198242324,76561199103792712,even tho i play icey 1 year after release and play again today i just realized the real villain in this game is actually the narrator damn he yapping all the time,True,1,0,0.5238095521926879,0,True,False,False,ICEY
553640,198088274,76561199070481615,cute game cool fun lil side scroller,True,0,0,0.5,0,True,False,False,ICEY
553640,197251118,76561199065910745,i remember playing this back in 2016 when i played it on mobile coming back to this and getting the achievement i enjoy the combat and the narrator driving him nuts when youre doing the opposite its not too hard or easy but enjoyable for all i would recommend this,True,1,0,0.5238095521926879,0,True,False,False,ICEY
553640,196040632,76561199228922213,"very cool game the story is very interesting and unique and i really liked the gameplay for the most part some of the bosses are very frustrating to play against and despite still beating them relatively fast i was usually very annoyed by them idk if i was on easy mode or not i might just have a skill issue  but yeah 1010 story solid gameplay arguably one of the best games ive ever played if i was good would definitely recommend buying",True,1,0,0.52173912525177,0,True,False,False,ICEY
553640,195863798,76561198125907644,first game i ever 100 great game,True,1,0,0.5121951103210449,0,False,False,False,ICEY
