appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
73010,194510885,76561198071213482,a good game about managing transport in cities  um bom jogo de gerenciar transportes em cidades,True,0,0,0.5,0,True,False,False,Cities in Motion
73010,190080874,76561198007306437,far better than cim 2 as the interaction is smoother and although you loose the 3d effect the game play i beleive is better,True,1,0,0.52173912525177,0,True,False,False,Cities in Motion
73010,188303053,76561198834077116,all time great game,True,0,0,0.5,0,True,False,False,Cities in Motion
73010,175147646,76561198007226319,when it came out it was a very nice niche game but with today standards it cant compare because you really dont have much to do and only buying busses etc and creating a network for transportation you can do the same in cities skylines and also many more,True,1,0,0.4846526682376861,0,True,False,False,Cities in Motion
73010,175014459,76561198067945975,simple easy interface  excellent game play and tons of scenarios,True,1,0,0.508474588394165,1,False,False,False,Cities in Motion
73010,170187762,76561198809270491,i learned a little too late and now i am too lazy to fix it  if you like to manage transportation lines then this could be for you,True,1,0,0.508474588394165,0,False,False,False,Cities in Motion
73010,160734321,76561198215486929,this is a good strategy game,True,0,0,0.5,0,False,False,False,Cities in Motion
73010,157501610,76561198408734840,very chill game simple straightforward the campaigns arent really my thing but i can spend hour after hour in sandbox mode just following individual characters as they go about their business in the city,True,2,0,0.5163979530334472,0,True,False,False,Cities in Motion
73010,156714767,76561198963728133,,False,0,0,0.4504504203796386,0,True,False,False,Cities in Motion
73010,154426432,76561197972986282,from the people who brought you cities skylines this is not a city builder but a public transit management game   its a really solid and fun game its still my favorite of the colossal order games i like the original more than the sequel or cs,True,1,0,0.5081967115402221,0,False,False,False,Cities in Motion
73010,142293795,76561197962971695,a game that was right up my alley but very poorly executed there is horrible game theory and a setinstone progression where the player freedom is just completely erased coupled with confusing ai and poor instruction and you get something almost arcadey puzzler and not really sim one to avoid,False,0,0,0.4761904776096343,0,True,False,False,Cities in Motion
73010,137364378,76561198013050571,the og cities game still as fun as it always has been if perhaps a bit simple and easy,True,0,0,0.5,0,False,False,False,Cities in Motion
73010,137175598,76561198013131584,love this game fun and easy to play,True,0,0,0.5,0,False,False,False,Cities in Motion
73010,134230428,76561198025102926,i played it a bit and quickly gave up since trains got stuck in turns,False,0,1,0.4814331829547882,0,False,False,False,Cities in Motion
73010,134149148,76561198057225273,even the tutorial doesnt work,False,0,0,0.4779411852359771,0,True,False,False,Cities in Motion
73010,132102822,76561198033910034,recommended  this game is a decent transportation network sim the graphics and audio are good with decent looking cities and traffic the ui and tools are fairly easy to work with and the scenarios have nice missions to keep it interesting its starting to show its age and there are a few quirks in the simulation but if you really enjoy these types of games this is an easy addition for your collection,True,1,0,0.511278212070465,0,False,False,False,Cities in Motion
73010,130044336,76561198101538175,yes,True,0,0,0.4798657596111297,0,True,False,False,Cities in Motion
73010,129619928,76561198855602845,fdfdf,True,0,0,0.4549173116683959,0,True,False,False,Cities in Motion
73010,128626928,76561199217858134,oh my god i became so bored during the tutorial that when i decided to begin a campaign id immediately had enough not only that but the interface is clunky and i couldnt finish the tutorial because i had to wait to click on the news ticker that had stopped reporting any news total fail,False,0,0,0.4545454680919647,0,True,False,False,Cities in Motion
73010,125711807,76561198383339438,nag,False,0,0,0.432098776102066,0,False,False,False,Cities in Motion
73010,123612710,76561198137008206,very good game,True,0,0,0.5,0,False,False,False,Cities in Motion
73010,119403760,76561198137073930,1,True,0,0,0.5,0,True,False,False,Cities in Motion
73010,118515682,76561198025641760,i do not get the hype stare at the screen watching buses and trams run routes for a 30 a month profit a new bus costs 250 not counting adding bus stops and salaries boring to sit for hours in real time to earn enough profit to be able to buy another bus and open another route for pennies in profit and then sit for hours again to rinse and repeat,False,0,0,0.5,0,True,False,False,Cities in Motion
73010,115158411,76561199058636672,cool game nice detailed graphics with a fairly easy gameplay,True,0,0,0.5,0,True,False,False,Cities in Motion
73010,112713005,76561197995337715,if you like transportation games this one is robust and challenging i have a lot of fun trying to get the cities fully covered,True,0,0,0.5,0,True,False,False,Cities in Motion
73010,111193516,76561199001352554,monke                                     ,True,0,0,0.4273504316806793,0,False,False,False,Cities in Motion
73010,107409577,76561198044593125,lovely graphics,True,0,0,0.5,0,False,False,False,Cities in Motion
73010,102806626,76561198285258823,it is a good management game,True,0,0,0.5,0,True,False,False,Cities in Motion
73010,101279238,76561197972335127,better than cim2,True,4,0,0.584618330001831,0,True,False,False,Cities in Motion
73010,100830720,76561198007429344,this is an interesting game which i have just come back to for the first time in about 5 years,True,4,0,0.5574116110801696,0,True,False,False,Cities in Motion
