appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
960910,202025021,76561198126219603,if you need to download a user mod to make a game playable and it still isnt a smooth experience generally not a good sign,False,0,0,0.5,0,True,False,False,Heavy Rain
960910,202013775,76561198806459414,"a good story with good music the dialogues are a bit too predictable for my liking though but the mystery compensates it",True,0,0,0.5,0,True,False,False,Heavy Rain
960910,202003689,76561199093119329,david cages writing is bad nuff said,False,0,0,0.5,0,False,False,False,Heavy Rain
960910,201983301,76561197972085524,45  good  enjoyed the story and detective gameplay thats an easy recommend,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201982453,76561198158843188,be sure to use the community layout right stick fix,True,0,0,0.5,0,False,False,False,Heavy Rain
960910,201964624,76561199793148737,controls and camera angles are absolutely infuriating the beginning of the story is particularly boring and lots of times leave you confused,False,1,0,0.5,0,True,False,False,Heavy Rain
960910,201927986,76561198153734714,it shows its age but if you enjoy story driven games theres no reason you cant be immersed in the world and its mystery you can buy this game on sale for 2 dollars on sale which is insane value for money highly recommend,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201913931,76561199592997345,it crashes all the time and im playing on the low graphics setting,False,0,0,0.5,0,True,False,False,Heavy Rain
960910,201913075,76561199151690467,holy goated,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201911180,76561199277848489,norman jayden is the og office siren,True,0,1,0.5,0,True,False,False,Heavy Rain
960910,201905059,76561198186765503,i wont play a game that will make me wash the virtual dishes manualy,False,0,0,0.5,0,False,False,False,Heavy Rain
960910,201898139,76561198032852216,great qte adventure,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201897723,76561198287570981,"part of the controls dont work on my controller for this game at all kind of a waste of time which is a shame as i played this on ps3 and it was good cant recommend on pc though",False,0,0,0.5,0,True,False,False,Heavy Rain
960910,201885288,76561199176787567,story is good game mechanic is bad,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201865367,76561199121192500,solid game unique story with good pacing low key hate ethans guts and destroyed my setup 3 times over just from looking at his stupid mug,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201854515,76561199294583873,go get,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201812826,76561199453929936,good story,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201764401,76561198246650586,only thing i disliked was how origami was said its def aight,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201750571,76561199229977770,so fire insane plot twist,True,0,0,0.5,0,True,False,False,Heavy Rain
960910,201749904,76561198024276702,story looks decent but the game itself seems poorly optimized for pc port compatibility did tweak and such after stutter following advice given in the discussion section it improved for a while then started to freeze up as before imo not worth the hassle read a book instead,False,0,0,0.5,0,True,False,False,Heavy Rain
960910,201745351,76561198303029576,jason right stick does not work,False,0,0,0.5,0,True,False,False,Heavy Rain
960910,201733995,76561199141322216,huippu,True,0,0,0.5,0,True,False,False,Heavy Rain
