appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
2542120,202063524,76561198872445602,the best ninja gaiden beside the og so far,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202058252,76561197987130775,damn good platformer with perfect 90s vibes the soundtrack has rock music that uses a shamisen it begs to get speedruns as you feel like the coolest ninja doing acrobatics through demons right now this game has a ton of glaring bugs its not too surprising because blasphemous 12 were in the same state at launch but its still very upsetting  when you finish the game you unlock hard mode and that mode gives a whole lot more than you expect the real ninja gaiden starts there,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202051090,76561198307725386,the mechanics and fluidity are unmatched as well as the story is very intriguing,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202046803,76561198051392113,incredibly fun and fastpaced challenging but not absurdly so complete with beautiful pixel art and equally incredible music  one of the coolest platformers ive ever played,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202039563,76561199589879503,one of the best games ive ever played,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202029505,76561198004565373,the central mechanic hypercharge is so good it could carry the game by itself but luckily it doesnt have to incredible flow great platforming super tight design fantastic videogame,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202017876,76561198071928011,this game feels like it should be the reason to own a sega saturn a really fun and satisfyingtoplay 2d action platformer somewhat a sequel that never was for an era thats feeling longforgotten,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202010671,76561198034055689,an incredibly tight and satisfying action platformer just as the series needed for a while,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,202000059,76561198083391103,ninja gaiden is back cant wait for ninja gaiden 4 very excellent game that ran very well on steam deck,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201967595,76561197986677145,i was honestly sad when i finished it about 8hrs to run thru not trying for any secrets or extra completion but theres hard mode after you beat it and if you beat that you can get the secret best ending  not sure if ill be doing all that but im happy with the amount of game thats available and would be a fun game to replay  i wish there was a game mode that lets you swap the playable characters at will or just reverses the current set up but who knows maybe in the future,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201964326,76561199872052680,,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201951075,76561198033055675,this is a good game and its really fun the music is outstanding and its got a nice art style if youre looking for something for a retro theme arcade style game this is a good choice my only real negatives are that some parts of some levels feel kind of cheap also a few of the powers feel underwhelming with that said i still say go for it play it and have some fun   final grade b,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201948184,76561198045318962,best ninja game ever,True,1,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201942704,76561198026571551,they made a buddy cop ninja gaiden game,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201941686,76561199445496691,fuck awesome,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201930156,76561198236847246,slaps,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201918716,76561199533504366,pretty good the difficulty is normal but there is a hard modeopens after beating the game which will give you access to the third ending,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201918693,76561199508661461,awesome retro action platformer game,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201900746,76561197997355320,the game is pretty good i enjoyed the smooth slashing,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201888913,76561198324697052,i just want to double a to be away from the stupid life burdens,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201887414,76561199001149888,fun classic style game,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201886487,76561197996117196,love the art style and the story gameplay is good too but it can get frustrating sometimes theres just too many things happening on screen at the same time still enjoyed my time with it though i like this type of game better for ninja gaiden,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201875746,76561198041014391,the only thing about this game that will leave you ragebound is missing out on it this game is fast challenging addicting and above all else fun,True,0,0,0.5,0,False,True,False,Ninja Gaiden: Ragebound
2542120,201874459,76561198062720660,definitely encapsulates the feel of the original titles while offering an updated interface nostalgic and high fun factor,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201873238,76561198014819609,most fun ive had all year,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201873053,76561197970915817,peak platforming,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201870940,76561198846065299,i need more of this,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201869429,76561199207612923,this is what i call a good game in 2025,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201868544,76561198022801142,good game for the price 15   the game is much easier than blasphemous and many levels are too easy to rush skipping most of the enemies level design is hit or miss  most of the items seem rather useless and i found the best ones very early in the game and i never replaced them  overall good experience playing on a handheld,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
2542120,201868379,76561198024098435,the year of the ninja blesses us again,True,0,0,0.5,0,True,False,False,Ninja Gaiden: Ragebound
