appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
1382070,201426179,76561198013234722,great short wee puzzle game,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201423445,76561197974132286,viewfinder gives me a cozy vibe the puzzles are great and require some outside the box thinking with mechanics building on top of each other the story is a bit weird but it gave a little extra depth to the whole thing in the end spoiler  spoiler,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201414964,76561199015424399,very relaxing game with unique puzzle design but wish the storyline had more depth,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201395623,76561198067395321,wow this game is such a masterpiece if youre a fan of portal or the talos principle you have to play this many unique puzzles and secrets you can discover by yourself  sad that this game doesnt have workshop to play player made creation puzzles it have so much potential apart from thatthe end had me quite not gonna spoiler just play it,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201394427,76561198018563781,great game works on the steam deck too,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201388312,76561199175902115,"there is a virtual cat that talks and can be pet  1010",True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201384675,76561198079609072,incredibly unique experience it certainly takes inspiration from games such as superliminal and portal but it is very original in its own way i really recommend this one itll be a new experience for you,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201372565,76561198812150882,not as mindbending as superliminal but in return it has a better story,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201367737,76561197997960949,good bye cait  c,True,0,0,0.5,0,False,False,False,Viewfinder
1382070,201367117,76561199569775952,fun,True,0,0,0.5,0,False,False,False,Viewfinder
1382070,201361687,76561197994974101,thoughtful fun great sci fi,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201357694,76561198056748508,very nice and interesting puzzle game didnt really understand the story properly as we were given bits here and there s but anyway still a cool puzzle game playing with perspectives loved it,True,0,0,0.5,0,False,False,False,Viewfinder
1382070,201346855,76561198018139864,the concept is unique some stages are really creative like the watermelon stage hoping to see more dlcs in the future,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201336850,76561197968340476,fun little game with an innovative central mechanic lovely stuff justiceforcait,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201331263,76561199704387234,yes,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201328056,76561198042292081,a quaint puzzle game thats half as challenging as portal but just as innovative with the mechanics a mustplay,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201323943,76561199205469628,"love this concept so much muted the narrator immediately tho",True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201318004,76561199125599779,             ,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201315309,76561199044688050,puzzles are sufficiently challenging the visuals are fun and keep you entertained,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201310952,76561198048527010,a really creative puzzle game with interesting mechanics and nice art,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201308492,76561199224919583,game has a retro feel to it too bad you beat it in 5 hours luckily only spent 8 on the game tho 1010 game wish had more levels,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201292576,76561198061825963,amazing all around art  code  physics,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201288824,76561198041996238,a charming short and sweet puzzle game the puzzles were enjoyable made good use of the games mechanics while never getting all too difficult a fun game to achievement hunt as well,True,0,0,0.5,0,True,False,False,Viewfinder
1382070,201270150,76561199511804803,really easy but still fun and creative getting 100 is pretty quick and fun too would recommend on sale sinds its a short game,True,0,0,0.5,0,True,False,False,Viewfinder
