appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
919360,201551583,76561198102839920,f this game,False,5,0,0.4809140264987945,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,200972371,76561198165985379,good stuff,True,1,0,0.5,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,200237809,76561198016424641,chraming game worth diving in,True,2,0,0.5,1,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,199579345,76561198000943194,not a coop game  especially since you cant get companions ie coop friends for the final battles,False,4,0,0.4550139904022216,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,198789305,76561198350877945,great game ive been meaning to come back around and will again eventually perhaps workshop support,True,1,1,0.5,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,198157924,76561198031251447,until you fix controls in this mess do not buy  clunky as shit just no,False,6,0,0.4741000831127166,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,197638994,76561198280699539,its not baldurs gate 2 and it is not dark souls its arpg with lovely graphics and style 3d models on 2d background worldbuilding is great but main story and questing are meh fighting mechanic is great controls are precise and there are many different builds to try    if you want deep rpg with amazing story then this game is not for you but if you love action in rpg this game is really really fun especially if you played late 90s early 2000 rpgs,True,2,2,0.5,1,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,197546774,76561198318096696,combat  bad quests  bad sandbox elements  bad progression  bad,False,9,0,0.4627397060394287,2,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,197532615,76561198303893692,its great game considering its scope and small team it had a lot of patches and its in good spot now it have some design flaws but i hope devs will improve on it in next project,True,5,1,0.5023041367530822,1,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,195955387,76561197960861400,basically just full of fetch quests in a boring sandbox world,False,13,1,0.5847805142402648,1,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,194938521,76561197964486812,,True,0,1,0.4696132838726043,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,194496984,76561198087187038,1,True,1,1,0.4696132838726043,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,193016543,76561197967943006,cool concept cracking awesome combat with a substantial amount of heft and tactics to ithowever the general game flow and ui are terrible so it is a mixed bag  overall i recommend giving it a try as this new concept is worth supporting and having some fun with  thanks for taking a risk to make this fingers crossed for a refined sequel,True,5,1,0.5510532855987548,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,192787848,76561198069452858,sorry but this game is 100 garbage and might be the most clunky game that i have ever played not even worth playing it if it was free because there is way better free games out there,False,15,3,0.5171968936920166,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,192745679,76561198005673250,stepped into a dungeon skeleton swung his sword i ran away ended up being hit while my character was several steps away from the skeleton the hitboxes are crazy bad uninstalled,False,8,4,0.4548170268535614,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,192696911,76561198056128992,the controls and target lock system can be a little jank at times however i am still thoroughly enjoying my time with the game the story is solid and the worldbuilding is well done and i actually enjoy the combat using a controller,True,2,1,0.5,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,191638161,76561198096837808,game brings old rpg vibes i was missing,True,2,1,0.4884547293186187,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,191478020,76561198124181322,skip skip skip please let me play already,False,14,3,0.4801012277603149,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,191420757,76561199259735460,buen juego,True,1,0,0.4884547293186187,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,190995263,76561198037186509,scratches that old school itch and its fun,True,3,1,0.5320196747779846,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,190615515,76561197971928140,i hesitated at first but if you like rpg with lots of story and straightforward builds you cant pass on this game  i enjoy this game a lots and plan on trying different kind of builds    builds        potionantistatus  food buff   mercenary  etc  craft  rare  slot     ,True,2,1,0.4843832850456237,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,189877659,76561198071927590,combat is simply too clunky for me to enjoy the game,False,12,0,0.5423696041107177,2,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,189633411,76561198031516506,doesnt respect my time at all locked into dungeons cannot access inventory upon death everything is lost without a chance to recover any of it might be fine for streamers but i have limited time and i cant see anyway i could enjoy playing and leveling,False,15,5,0.4225817322731018,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,189244323,76561197992826797,a cross between diablo and dark souls the combat is deep and satisfying and the lore is perfectly high fantasy the devs have been really committed to this game for a long time i bought in early access and waited until 10 to play they just dropped a free content patch that a aaa studio would have charged full price for these are good devs making a great game so them some love,True,4,0,0.5151515007019042,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,188583675,76561197961689278,look i can see the devs good intentions and passion in this project too bad the project isnt all that good i wanted to like the game at the start but eventually playing you realize there isnt much there gameplay wise and unfortunately ill give it a thumbs down,False,11,1,0.4804884791374206,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,188297924,76561199824798283,amazing gem of a game is it perfect no but at the same time i was very let down to see not many playing it or giving it a chance   the combat needs a few minutes to grow on you and then this game opens right up sad also to see mixed ratings this game deserves better     note for new players  turn on the slow motion effect during combat options menu,True,5,1,0.5275590419769287,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,188038199,76561198147893185,it looked very promising until it didnt look promising at all,False,10,3,0.4526090323925018,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,188031984,76561198144267539,i just wonder why there is no potion station in orc stronghold this is a bug or what  i wanna make potion with my orc hero in my stronghold,False,6,1,0.4778031706809997,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,187738935,76561198030668785,i call this game simsouls lol if the sims and dark souls had a baby it would totally be this game pretty but hard cool design ive never quite seen before i like it and i plan on playing this one for awhile i can see how its not for everyone but if you enjoy a challenge huge lore and you enjoy managing your character and inventory even repairing armour and weapons then give it a go,True,2,0,0.5,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,187723258,76561198798496415,"read before buyingnot localco op as would be expected in alaloth champions of the four kingdoms the only local co op player opportunity is during player 1 selected battles  it is player 1s game p2 can only join when requested at hisher battle  no fun  we only play local coop games  this game was a gift and unfortunately no way to preview how local co op is integrated in the game    waste of money",False,9,1,0.487104594707489,4,False,False,False,Alaloth - Champions of The Four Kingdoms
919360,187687002,76561198033878096,fun but needs more content,True,3,0,0.5223245620727539,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,187629411,76561198085435295,i can honestly say ive never played anything like this theres so much soul to the game that its worth it to try out if youre into niche rpgs in my opinion on the other hand the amount of jank is hard to ignore sometimes    but the devs seem to be working tirelessly to make it the best experience possible so itll only get better from here,True,4,0,0.52173912525177,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,187600075,76561198008261644,please add seamless coop,True,1,0,0.5,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,187514154,76561198202114725,tried really tried to play this game but its just feel off  its not polished off really really slow start took me like over 30 minutes to get into a fight that lasted 5 seconds  the user interface is too noisy very hard to manageunderstand  it looks promising and i am sure many will like the style but as a crpg veteran i couldnt get myself to enjoy it and i wouldnt recommend it  will revisit it after a few months to see if dev will improve gcui,False,8,1,0.5210442543029785,0,True,False,False,Alaloth - Champions of The Four Kingdoms
919360,187483906,76561197978727794,"walk around pew pew pew brandish cross die demon die fwoosh poof urinate on ashes repeat  1010 will crusade again",True,3,0,0.5224719047546386,0,True,False,False,Alaloth - Champions of The Four Kingdoms
