appid,recommendationid,author_steamid,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,game_title
325724,201741248,76561199018612233,this dlc was fun and i like it but there is one problem there is a glitch that locks you out of the dlc by sending you back to the slums and the only way to fix it is to join a friend in the following and i cannot do that and by the looks of it it cannot be fixed or will not be fixed if anyone can help can you send a message,True,0,0,0.4761904776096343,0,True,False,False,Dying Light: The Following
325724,201568820,76561198052278843,its good but feels a bit like filler the car is gimmicky more than anything and it ends up being a pain having to get anywhere slightly distant possibly because of that the missions became a grind about half way through and it sapped my enjoyment finished it anyway but definitely not as good as the initial game,False,0,0,0.5,0,False,False,False,Dying Light: The Following
325724,201389941,76561199088021178,goood,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,200834739,76561197989212081,not sure why there is two of these same entries but good expansion in terms of content not driving mechanics,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,200697438,76561197981864254,worst dlc i have ever played with a nonsensical ending,False,1,0,0.4495412409305572,0,False,False,False,Dying Light: The Following
325724,199835760,76561199541703026,,True,1,0,0.4893238544464111,0,True,False,False,Dying Light: The Following
325724,199753770,76561198126252171,hugely overrated and boring dlc,False,2,0,0.4845121800899505,0,True,False,False,Dying Light: The Following
325724,199753531,76561198191756330,massively overpriced dlc overpowered bullet sponge bosses are boring and its mostly just empty world,False,1,0,0.4645270109176635,0,False,False,False,Dying Light: The Following
325724,199417829,76561198874827156,the best dlc for dying light i wish they made a part 2 cool weapons and guns and it even adds drivable car also,True,2,0,0.5165060758590698,0,True,False,False,Dying Light: The Following
325724,199295506,76561199309662418,cool drunk driver simulator in front of the school when driving a rover 1110,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,199112270,76561198341048882,to my knowledge this dlc is included with every new purchase of dying light at least by the time im writing this it has an interesting continuation of the story and the buggy is a nice addition to the gameplay i highly suggest playing it if you enjoyed the main game,True,3,0,0.5293961763381958,3,True,False,False,Dying Light: The Following
325724,198783506,76561199828964021,the only good dlc in all of dying light,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,198670372,76561199379857652,masterpiece,True,0,0,0.4761904776096343,0,True,False,False,Dying Light: The Following
325724,198344867,76561199154761197,zajebisty dodatek lepszy ni wersja podstawowa,True,1,0,0.5019556879997253,0,True,False,False,Dying Light: The Following
325724,198107803,76561199048026780,very good my guy,True,0,0,0.5,0,False,False,False,Dying Light: The Following
325724,197949302,76561198068273810,better than dying light 2,True,1,0,0.5238095521926879,0,False,False,False,Dying Light: The Following
325724,197810538,76561199184195341,very good,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,197350260,76561198025658054,the further into the dlc you go the buggier it gets even to this day  ive had desyncs ive had zombies spawn in and out of conciousness ive had zombies full on move positions teleporting and ive had zombies regenerate after being dead  also when 1 zombie takes 1 shotgun bullet and the same exact type then takes a full clip  ya somethings buggy as heck,False,4,0,0.4950331151485443,0,True,False,False,Dying Light: The Following
325724,197070301,76561199149898768,the new area and new mechanics introduced are really cool the story though its decent but really rushed i wish they expanded on the supernatural element of the story rather than what we got  though atleast the following allows the story to continue going on in the dying light the beast,True,0,0,0.5,0,False,False,False,Dying Light: The Following
325724,196962069,76561197960537685,ebin,True,0,0,0.5,0,False,False,False,Dying Light: The Following
325724,196858365,76561199086022256,nice dlc gud fr fr,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,196825270,76561199094310749,the best dlc ever made,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,196752209,76561199588712479,fucking gas game iwl,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,196708792,76561199663483147,nice,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,196702950,76561198089406478,best zombie game,True,0,0,0.5,0,False,False,False,Dying Light: The Following
325724,196690082,76561199372895805,i will leave this cat here so that everybody who passes by can pet it and give it a thumbs up and awards 　　　 　　　　 　　　 　　 　　  l 　 　　 　 x 　　 　 　　　 　  　　　 　 　　  　 　 　　　　 　　　 　　 　  　,True,1,1,0.4489795863628387,0,True,False,False,Dying Light: The Following
325724,196558934,76561199414562471,a cool and interesting sequel to the main game,True,1,0,0.5,0,True,False,False,Dying Light: The Following
325724,196538463,76561199258106099,its an expansion pack which gives you nice content running over zombies with buggy is relaxing,True,3,0,0.5123152732849121,0,True,True,False,Dying Light: The Following
325724,196484291,76561198209149347, ,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,196477234,76561198135062889,i will leave this cat here so that everybody who passes by can pet it and give it a thumbs up and awards 　　　 　　　　 　　　 　　 　　  l 　 　　 　 x 　　 　 　　　 　  　　　 　 　　  　 　 　　　　 　　　 　　 　  　,True,7,0,0.5407494306564331,0,True,False,False,Dying Light: The Following
325724,196299734,76561199066817852,i can crush zombies with my car,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,195780641,76561198833670615,loved it,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,195636799,76561198377727282,dying light the following if like uhm idk it was friggin epic,True,0,1,0.5,1,False,False,False,Dying Light: The Following
325724,195546098,76561199066653475,its alr lore is intresiting but i think its rushed and i didnt like the car part its fun in a way but not so dyinglight to me  i liked the more exploring part of the base game,True,5,0,0.5582329034805297,0,True,False,False,Dying Light: The Following
325724,195301378,76561198008095036,,True,0,1,0.5,0,True,False,False,Dying Light: The Following
325724,194771515,76561199013405597,steam doesnt let you download it,False,4,0,0.4939511120319366,0,True,False,False,Dying Light: The Following
325724,193833881,76561198192972425,for some stupid reason i cant play my last safe game in this dlc anymore and i am really sad and angry about this,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,193477007,76561198800571367,best game,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,193037276,76561198436695494,car go vroooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooom vrooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooom,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,193012058,76561198308611391,great expansion to dying light with the fun addition of the buggy,True,4,1,0.5581737756729125,0,True,False,False,Dying Light: The Following
325724,192721750,76561199383342205,nice,True,1,0,0.5238095521926879,0,True,True,False,Dying Light: The Following
325724,192231785,76561199109137588,i love following people,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,191868574,76561198236554060,nice lore nice atmosphere as good as the main game,True,4,0,0.562043786048889,0,True,False,False,Dying Light: The Following
325724,191740263,76561198937080541,very sigma,True,3,0,0.56521737575531,0,True,False,False,Dying Light: The Following
325724,191588429,76561199608864896,list     objectively terrible driving mechanics  quest design     terribly formatted characters  story     nothing new in terms of zombies just same old slop enemies that are just bigger in size list,False,1,1,0.5,0,True,False,False,Dying Light: The Following
325724,191546238,76561199232830868,fucking masterpiece,True,1,0,0.5,0,True,False,False,Dying Light: The Following
325724,191523147,76561198067250219,overall its as banger as the main game my only negative is that there is less parkour and more driving the driving is fun but the parkour is better,True,1,0,0.5,0,True,False,False,Dying Light: The Following
325724,191511488,76561199811138901,it doesnt work,False,0,0,0.4526748657226562,0,True,False,False,Dying Light: The Following
325724,191433862,76561199083509591,why it dont let me play it nah,True,0,0,0.4741379022598266,0,True,False,False,Dying Light: The Following
325724,191415245,76561199246004088,nice game,True,0,0,0.5,0,True,True,False,Dying Light: The Following
325724,191354558,76561199119906235,so friggin peak yo,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,191346481,76561199266627634,great fucking game dude i cant name a better movement styled game and the story is just great i love this game,True,1,0,0.5,0,True,False,False,Dying Light: The Following
325724,191181110,76561198798868725,wow,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,190863751,76561199309451056,rggredgdrg,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,190557527,76561198349549748,car go vroom,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,190230910,76561199036246332,peak thats all,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,190112366,76561198126024374,with this expansion is not just zombies and parkour now we also got a vehicle to drive this inovation makes killing zombies more fun well done   thumbs down thanks to the steam cloud errors i lost all the save files of the following dlc,True,2,0,0.5438839197158813,0,True,False,False,Dying Light: The Following
325724,189449199,76561198346569673,meh,False,2,0,0.4573643505573272,0,False,False,False,Dying Light: The Following
325724,189405698,76561198059994268,i think they should make a remaster of this game   this is probably in my top 10 favorite games of all time maybe top 5 so good 9210,True,1,0,0.52173912525177,0,True,False,False,Dying Light: The Following
325724,189254371,76561199100423199,amazing dlc love the large map which devs filled with enough amount of content so it doesnt ruin the countryside vibes its really enjoyable to drive the buggy even tho i dislike racing games great job techland,True,1,0,0.5199999809265136,0,True,False,False,Dying Light: The Following
325724,189082660,76561198111997626,damn,True,0,0,0.5,0,True,False,False,Dying Light: The Following
325724,188887612,76561198194716726,didnt play it,True,0,0,0.5,0,False,False,False,Dying Light: The Following
325724,188577735,76561198259686385,this dlc alone is a much better experience than entire dying light 2,True,2,0,0.5413936972618103,0,True,False,False,Dying Light: The Following
